order_id,shipment_id,sku,warehouse,date,host_ord_qty,shipped_qty,short_qty,shift,team,flow
ORD-728709,SHP-01409,SKU-005,MUM,2024-09-05,164,164,0,Shift C,Team 1,B2B
ORD-923399,SHP-01410,SKU-028,DEL,2025-02-12,188,188,0,Shift B,Team 3,B2B2C
ORD-843064,SHP-01411,SKU-012,DEL,2025-01-01,148,148,0,Shift B,Team 2,B2C
ORD-249732,SHP-01412,SKU-019,DEL,2024-11-02,271,271,0,Shift B,Team 2,B2C
ORD-815997,SHP-01413,SKU-011,DEL,2024-12-01,489,489,0,Shift A,Team 1,B2C
ORD-697674,SHP-01414,SKU-019,BLR,2025-01-21,362,362,0,Shift B,Team 3,B2B2C
ORD-140869,SHP-01415,SKU-029,MUM,2024-10-27,154,154,0,Shift A,Team 2,B2B2C
ORD-276042,SHP-01416,SKU-014,DEL,2024-11-19,156,156,0,Shift A,Team 1,B2B
ORD-843775,SHP-01417,SKU-023,BLR,2024-09-08,412,412,0,Shift C,Team 3,B2C
ORD-638986,SHP-01418,SKU-009,DEL,2024-12-22,146,146,0,Shift A,Team 2,B2C
ORD-884684,SHP-01419,SKU-006,MUM,2024-10-12,279,279,0,Shift A,Team 1,B2B2C
ORD-705832,SHP-01420,SKU-013,DEL,2024-09-03,343,343,0,Shift C,Team 3,B2B2C
ORD-107374,SHP-01421,SKU-012,MUM,2024-09-18,467,467,0,Shift C,Team 2,B2C
ORD-210968,SHP-01422,SKU-002,MUM,2024-10-15,90,90,0,Shift C,Team 1,B2B2C
ORD-977764,SHP-01423,SKU-005,MUM,2024-09-08,326,326,0,Shift C,Team 3,B2B2C
ORD-986718,SHP-01424,SKU-010,DEL,2024-10-12,76,76,0,Shift C,Team 1,B2C
ORD-444310,SHP-01425,SKU-004,BLR,2024-12-31,368,368,0,Shift C,Team 2,B2B
ORD-997896,SHP-01426,SKU-026,BLR,2025-01-16,396,396,0,Shift A,Team 1,B2B2C
ORD-884511,SHP-01427,SKU-023,MUM,2025-01-28,180,180,0,Shift C,Team 3,B2B2C
ORD-968985,SHP-01428,SKU-003,DEL,2024-09-20,94,94,0,Shift A,Team 3,B2C
ORD-688063,SHP-01429,SKU-028,BLR,2025-02-05,75,75,0,Shift C,Team 3,B2C
ORD-210009,SHP-01430,SKU-012,DEL,2025-01-29,141,141,0,Shift C,Team 2,B2B
ORD-515158,SHP-01431,SKU-010,MUM,2024-11-03,126,118,8,Shift C,Team 1,B2B
ORD-696087,SHP-01432,SKU-018,BLR,2024-10-20,468,468,0,Shift A,Team 3,B2B
ORD-620556,SHP-01433,SKU-015,DEL,2025-01-11,60,60,0,Shift C,Team 2,B2B2C
ORD-741434,SHP-01434,SKU-026,BLR,2025-02-04,399,399,0,Shift C,Team 3,B2C
ORD-427819,SHP-01435,SKU-026,DEL,2024-12-16,137,137,0,Shift B,Team 3,B2B2C
ORD-938830,SHP-01436,SKU-021,MUM,2024-10-07,238,238,0,Shift B,Team 2,B2B
ORD-145314,SHP-01437,SKU-008,MUM,2024-10-09,273,273,0,Shift B,Team 2,B2B2C
ORD-278631,SHP-01438,SKU-022,BLR,2024-09-11,182,182,0,Shift C,Team 2,B2B
ORD-908646,SHP-01439,SKU-028,DEL,2024-09-11,130,130,0,Shift B,Team 2,B2B2C
ORD-905927,SHP-01440,SKU-023,DEL,2024-11-15,240,240,0,Shift B,Team 2,B2B2C
ORD-509992,SHP-01441,SKU-010,MUM,2025-01-28,206,206,0,Shift A,Team 3,B2C
ORD-707900,SHP-01442,SKU-011,BLR,2025-02-11,316,316,0,Shift C,Team 3,B2B
ORD-640776,SHP-01443,SKU-020,MUM,2025-01-31,122,122,0,Shift B,Team 3,B2B2C
ORD-695267,SHP-01444,SKU-007,MUM,2024-11-12,457,457,0,Shift C,Team 1,B2C
ORD-838242,SHP-01445,SKU-020,BLR,2024-12-30,354,354,0,Shift C,Team 2,B2C
ORD-429489,SHP-01446,SKU-014,DEL,2024-09-06,60,60,0,Shift B,Team 3,B2B
ORD-621015,SHP-01447,SKU-021,BLR,2024-11-26,73,73,0,Shift B,Team 2,B2B2C
ORD-175542,SHP-01448,SKU-006,BLR,2025-01-20,387,369,18,Shift B,Team 2,B2B2C
ORD-963828,SHP-01449,SKU-029,MUM,2024-12-21,155,155,0,Shift A,Team 2,B2B2C
ORD-981861,SHP-01450,SKU-029,DEL,2024-09-22,373,373,0,Shift C,Team 1,B2B
ORD-802466,SHP-01451,SKU-007,MUM,2024-09-28,165,154,11,Shift A,Team 3,B2C
ORD-506773,SHP-01452,SKU-016,MUM,2025-02-01,216,216,0,Shift A,Team 3,B2B2C
ORD-431667,SHP-01453,SKU-021,MUM,2024-12-18,325,325,0,Shift C,Team 1,B2B2C
ORD-615825,SHP-01454,SKU-012,MUM,2024-12-14,353,353,0,Shift C,Team 3,B2B
ORD-264335,SHP-01455,SKU-018,MUM,2024-10-09,246,246,0,Shift A,Team 1,B2B
ORD-625388,SHP-01456,SKU-006,MUM,2025-02-05,225,225,0,Shift B,Team 2,B2B
ORD-298275,SHP-01457,SKU-025,BLR,2025-01-27,366,366,0,Shift B,Team 3,B2B2C
ORD-236205,SHP-01458,SKU-015,MUM,2025-01-22,207,207,0,Shift C,Team 2,B2B2C
ORD-863410,SHP-01459,SKU-004,MUM,2024-09-20,260,260,0,Shift A,Team 1,B2B
ORD-244959,SHP-01460,SKU-019,MUM,2025-01-15,323,323,0,Shift C,Team 2,B2C
ORD-580877,SHP-01461,SKU-005,BLR,2024-11-23,284,284,0,Shift A,Team 2,B2B2C
ORD-447093,SHP-01462,SKU-004,BLR,2025-01-15,444,444,0,Shift A,Team 2,B2B2C
ORD-375232,SHP-01463,SKU-016,DEL,2024-11-18,184,184,0,Shift C,Team 3,B2B
ORD-234174,SHP-01464,SKU-001,DEL,2024-12-24,158,158,0,Shift A,Team 2,B2C
ORD-406204,SHP-01465,SKU-019,BLR,2024-09-05,148,148,0,Shift B,Team 3,B2C
ORD-713584,SHP-01466,SKU-021,MUM,2025-01-14,461,461,0,Shift A,Team 3,B2C
ORD-461419,SHP-01467,SKU-016,DEL,2024-11-15,190,190,0,Shift C,Team 2,B2B
ORD-256024,SHP-01468,SKU-005,MUM,2024-09-10,109,109,0,Shift A,Team 1,B2C
ORD-363692,SHP-01469,SKU-015,MUM,2024-10-17,456,456,0,Shift A,Team 1,B2C
ORD-931486,SHP-01470,SKU-006,BLR,2025-01-31,99,96,3,Shift B,Team 3,B2C
ORD-938017,SHP-01471,SKU-029,DEL,2024-11-25,355,355,0,Shift B,Team 1,B2B
ORD-691101,SHP-01472,SKU-006,DEL,2025-02-11,267,267,0,Shift A,Team 3,B2B2C
ORD-765706,SHP-01473,SKU-012,MUM,2024-11-23,121,121,0,Shift A,Team 2,B2B2C
ORD-923861,SHP-01474,SKU-002,MUM,2024-12-24,320,320,0,Shift A,Team 2,B2C
ORD-870643,SHP-01475,SKU-015,MUM,2024-10-29,497,497,0,Shift B,Team 1,B2B
ORD-256685,SHP-01476,SKU-007,DEL,2024-11-16,183,183,0,Shift C,Team 3,B2B
ORD-763036,SHP-01477,SKU-023,BLR,2024-10-20,152,152,0,Shift A,Team 2,B2C
ORD-539611,SHP-01478,SKU-012,MUM,2024-10-15,456,456,0,Shift C,Team 3,B2C
ORD-104583,SHP-01479,SKU-022,DEL,2024-11-20,158,158,0,Shift B,Team 2,B2C
ORD-456630,SHP-01480,SKU-007,DEL,2024-09-28,199,199,0,Shift C,Team 2,B2B
ORD-527703,SHP-01481,SKU-005,DEL,2025-01-29,350,350,0,Shift A,Team 3,B2C
ORD-623996,SHP-01482,SKU-023,MUM,2025-01-29,68,68,0,Shift B,Team 2,B2B2C
ORD-804815,SHP-01483,SKU-010,BLR,2024-10-12,197,197,0,Shift B,Team 1,B2B
ORD-611871,SHP-01484,SKU-018,MUM,2024-12-27,498,498,0,Shift B,Team 1,B2B2C
ORD-164714,SHP-01485,SKU-019,BLR,2024-09-29,286,286,0,Shift B,Team 3,B2C
ORD-644786,SHP-01486,SKU-017,DEL,2024-09-21,203,203,0,Shift A,Team 3,B2B2C
ORD-519752,SHP-01487,SKU-007,DEL,2024-10-11,376,376,0,Shift C,Team 2,B2B2C
ORD-959430,SHP-01488,SKU-009,DEL,2025-02-04,222,222,0,Shift A,Team 2,B2B2C
ORD-818958,SHP-01489,SKU-028,BLR,2024-09-27,267,267,0,Shift A,Team 1,B2B
ORD-492717,SHP-01490,SKU-015,BLR,2025-01-16,433,433,0,Shift B,Team 3,B2B
ORD-580155,SHP-01491,SKU-005,BLR,2025-01-26,486,486,0,Shift C,Team 1,B2C
ORD-584680,SHP-01492,SKU-027,DEL,2025-01-25,323,323,0,Shift A,Team 3,B2B
ORD-213051,SHP-01493,SKU-026,DEL,2024-12-28,321,299,22,Shift A,Team 1,B2B
ORD-989552,SHP-01494,SKU-012,BLR,2025-02-01,173,173,0,Shift A,Team 2,B2C
ORD-579299,SHP-01495,SKU-013,MUM,2025-02-10,470,470,0,Shift B,Team 3,B2C
ORD-220067,SHP-01496,SKU-002,DEL,2024-11-14,387,387,0,Shift B,Team 1,B2B2C
ORD-780581,SHP-01497,SKU-006,DEL,2024-12-17,316,316,0,Shift A,Team 3,B2B
ORD-957627,SHP-01498,SKU-021,DEL,2025-02-07,154,154,0,Shift A,Team 3,B2B2C
ORD-979838,SHP-01499,SKU-009,MUM,2024-10-19,123,123,0,Shift A,Team 3,B2B2C
ORD-496282,SHP-01500,SKU-008,MUM,2024-12-26,353,353,0,Shift C,Team 3,B2B
