Shipment ID,Load ID,Date,Month,Year,Carrier Name,Mode of Transport,Product Type,Origin Country,Origin Region,Origin State,Origin City,Origin Zipcode,Origin Area,Destination Country,Destination Region,Destination State,Destination City,Destination Zipcode,Destination Area,Distance_km,Total_Weight_in_Shipment_kg,Transit Time (Days),Operational Status,Shipment Cost (USD),Shipment Planned,Equipment,Equipment Weight Capacity (KG),Equipment_VolumeCapacity_m3,Total Volume in Shipment_m3,Tendered Status,Estimated Delivery Date,Actual_Delivery_Date,Delays,On-Time / Delayed / In-Transit,Shipment Order Type
SHP-01293,LD-01293,2024-10-13,October,2024,Blue Dart,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,571,875.5,2,Delivered,1785.49,2024-10-13,Reefer 20ft,15000,26.0,1.0633,Accepted,2024-10-15,2024-10-15,0,On-Time,Outbound
SHP-01294,LD-01294,2024-11-29,November,2024,Ekart Logistics,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2714,757.1,3,Delivered,5700.68,2024-11-29,Reefer 20ft,15000,26.0,0.9041,Accepted,2024-12-02,2024-12-02,0,On-Time,Outbound
SHP-01295,LD-01295,2024-09-13,September,2024,DTDC,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Pune,411001,Pune,174,229.0,3,Delivered,411.9,2024-09-13,32ft Container,25000,38.0,0.2745,Accepted,2024-09-16,2024-09-16,0,On-Time,Outbound
SHP-01296,LD-01296,2024-11-13,November,2024,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,571,288.8,2,Delivered,1456.9,2024-11-13,Reefer 20ft,15000,26.0,0.3454,Accepted,2024-11-15,2024-11-15,0,On-Time,Outbound
SHP-01297,LD-01297,2024-11-02,November,2024,Delhivery,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Punjab,Chandigarh,160001,Chandigarh,1564,126.0,2,Delivered,4216.92,2024-11-02,Reefer 20ft,15000,26.0,0.1612,Accepted,2024-11-04,2024-11-04,0,On-Time,Outbound
SHP-01298,LD-01298,2025-02-15,February,2025,Blue Dart,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Pune,411001,Pune,136,55.5,1,Delivered,420.31,2025-02-15,20ft Container,18000,28.0,0.0753,Accepted,2025-02-16,2025-02-16,0,On-Time,Outbound
SHP-01299,LD-01299,2024-10-29,October,2024,Ekart Logistics,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,North,Punjab,Chandigarh,160001,Chandigarh,220,98.5,2,Delivered,399.15,2024-10-29,LCV,3500,9.0,0.1137,Accepted,2024-10-31,2024-10-31,0,On-Time,Outbound
SHP-01300,LD-01300,2024-09-18,September,2024,Ekart Logistics,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Rajasthan,Jaipur,302001,Jaipur,1892,1205.7,3,Delivered,4154.0,2024-09-18,MCV,8000,18.0,1.5383,Accepted,2024-09-21,2024-09-21,0,On-Time,Outbound
SHP-01301,LD-01301,2024-11-07,November,2024,DTDC,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Pune,411001,Pune,148,346.1,3,Delivered,338.92,2024-11-07,32ft Container,25000,38.0,0.4467,Accepted,2024-11-10,2024-11-10,0,On-Time,Outbound
SHP-01302,LD-01302,2025-02-12,February,2025,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Pune,411001,Pune,1477,922.2,2,Delivered,3752.64,2025-02-12,Reefer 20ft,15000,26.0,1.0782,Accepted,2025-02-14,2025-02-14,0,On-Time,Outbound
SHP-01303,LD-01303,2025-01-14,January,2025,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Punjab,Chandigarh,160001,Chandigarh,2314,86.5,4,Delivered,4288.16,2025-01-14,Reefer 20ft,15000,26.0,0.1011,Accepted,2025-01-18,2025-01-18,0,On-Time,Outbound
SHP-01304,LD-01304,2024-11-04,November,2024,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1225,75.3,4,Delivered,3027.43,2024-11-04,MCV,8000,18.0,0.0992,Accepted,2024-11-08,2024-11-08,0,On-Time,Outbound
SHP-01305,LD-01305,2025-01-30,January,2025,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,741,56.1,2,Delivered,1884.95,2025-01-30,MCV,8000,18.0,0.0652,Accepted,2025-02-01,2025-02-01,0,On-Time,Outbound
SHP-01306,LD-01306,2025-01-11,January,2025,Delhivery,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,535,106.9,2,Delivered,1303.4,2025-01-11,20ft Container,18000,28.0,0.1216,Accepted,2025-01-13,2025-01-18,5,Delayed,Outbound
SHP-01307,LD-01307,2025-01-12,January,2025,Blue Dart,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,958,267.5,2,Delivered,3250.79,2025-01-12,Reefer 20ft,15000,26.0,0.3418,Accepted,2025-01-14,2025-01-14,0,On-Time,Outbound
SHP-01308,LD-01308,2025-01-19,January,2025,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Rajasthan,Jaipur,302001,Jaipur,1187,228.0,2,Delivered,3838.69,2025-01-19,32ft Container,25000,38.0,0.2649,Accepted,2025-01-21,2025-01-21,0,On-Time,Outbound
SHP-01309,LD-01309,2025-01-29,January,2025,Blue Dart,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,555,1602.1,3,Delivered,1708.27,2025-01-29,32ft Container,25000,38.0,1.8827,Accepted,2025-02-01,2025-02-01,0,On-Time,Outbound
SHP-01310,LD-01310,2024-09-09,September,2024,Blue Dart,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,810,73.4,2,Delivered,2524.64,2024-09-09,32ft Container,25000,38.0,0.0844,Accepted,2024-09-11,2024-09-11,0,On-Time,Outbound
SHP-01311,LD-01311,2024-12-22,December,2024,Gati Kinetic,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,800,77.5,2,Delivered,2075.52,2024-12-22,20ft Container,18000,28.0,0.0766,Accepted,2024-12-24,2024-12-24,0,On-Time,Outbound
SHP-01312,LD-01312,2024-09-24,September,2024,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Tamil Nadu,Chennai,600001,Chennai,1306,276.5,4,Delivered,4094.63,2024-09-24,LCV,3500,9.0,0.3473,Accepted,2024-09-28,2024-09-28,0,On-Time,Outbound
SHP-01313,LD-01313,2024-12-30,December,2024,Ekart Logistics,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Tamil Nadu,Chennai,600001,Chennai,329,214.3,3,Delivered,641.93,2024-12-30,Reefer 20ft,15000,26.0,0.2358,Accepted,2025-01-02,2025-01-02,0,On-Time,Outbound
SHP-01314,LD-01314,2024-10-11,October,2024,Gati Kinetic,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Nagpur,440001,Nagpur,1063,77.9,2,Delivered,2754.13,2024-10-11,Reefer 20ft,15000,26.0,0.0954,Accepted,2024-10-13,2024-10-13,0,On-Time,Outbound
SHP-01315,LD-01315,2025-02-05,February,2025,Gati Kinetic,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,751,262.5,4,Delivered,1872.05,2025-02-05,MCV,8000,18.0,0.3124,Accepted,2025-02-09,2025-02-09,0,On-Time,Outbound
SHP-01316,LD-01316,2024-12-20,December,2024,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Rajasthan,Jaipur,302001,Jaipur,285,262.7,3,Delivered,790.06,2024-12-20,Reefer 20ft,15000,26.0,0.3143,Accepted,2024-12-23,2024-12-23,0,On-Time,Outbound
SHP-01317,LD-01317,2025-01-20,January,2025,Blue Dart,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Tamil Nadu,Chennai,600001,Chennai,2171,315.8,2,Delivered,6961.78,2025-01-20,LCV,3500,9.0,0.3733,Accepted,2025-01-22,2025-01-22,0,On-Time,Outbound
SHP-01318,LD-01318,2024-12-26,December,2024,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2720,77.9,1,Delivered,5972.63,2024-12-26,32ft Container,25000,38.0,0.0949,Accepted,2024-12-27,2024-12-27,0,On-Time,Outbound
SHP-01319,LD-01319,2024-11-11,November,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1441,338.2,2,Delivered,3755.76,2024-11-11,MCV,8000,18.0,0.4243,Rejected,2024-11-13,2024-11-13,0,On-Time,Outbound
SHP-01320,LD-01320,2024-11-08,November,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Tamil Nadu,Chennai,600001,Chennai,2170,161.8,2,Delivered,4712.05,2024-11-08,20ft Container,18000,28.0,0.1793,Accepted,2024-11-10,2024-11-10,0,On-Time,Outbound
SHP-01321,LD-01321,2024-10-03,October,2024,Delhivery,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1109,101.5,1,Delivered,3001.12,2024-10-03,32ft Container,25000,38.0,0.1292,Accepted,2024-10-04,2024-10-04,0,On-Time,Outbound
SHP-01322,LD-01322,2024-10-14,October,2024,Gati Kinetic,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,558,441.5,4,Delivered,1355.27,2024-10-14,32ft Container,25000,38.0,0.5238,Accepted,2024-10-18,2024-10-18,0,On-Time,Outbound
SHP-01323,LD-01323,2024-09-15,September,2024,Blue Dart,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Tamil Nadu,Chennai,600001,Chennai,325,269.0,1,Delivered,964.34,2024-09-15,32ft Container,25000,38.0,0.3237,Accepted,2024-09-16,2024-09-16,0,On-Time,Outbound
SHP-01324,LD-01324,2024-09-02,September,2024,DTDC,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,755,307.6,3,Delivered,1533.49,2024-09-02,20ft Container,18000,28.0,0.3801,Accepted,2024-09-05,2024-09-05,0,On-Time,Outbound
SHP-01325,LD-01325,2024-12-28,December,2024,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1064,513.5,4,Delivered,3013.72,2024-12-28,LCV,3500,9.0,0.6676,Accepted,2025-01-01,2025-01-01,0,On-Time,Outbound
SHP-01326,LD-01326,2024-10-05,October,2024,Ekart Logistics,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,500,69.1,4,Delivered,1091.4,2024-10-05,20ft Container,18000,28.0,0.0911,Accepted,2024-10-09,2024-10-09,0,On-Time,Outbound
SHP-01327,LD-01327,2025-01-25,January,2025,Ekart Logistics,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Rajasthan,Jaipur,302001,Jaipur,1896,102.6,3,Delivered,3862.61,2025-01-25,MCV,8000,18.0,0.1148,Accepted,2025-01-28,2025-01-28,0,On-Time,Outbound
SHP-01328,LD-01328,2025-01-31,January,2025,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Pune,411001,Pune,179,97.8,2,Delivered,432.01,2025-01-31,Reefer 20ft,15000,26.0,0.1,Accepted,2025-02-02,2025-02-03,1,Delayed,Outbound
SHP-01329,LD-01329,2024-10-25,October,2024,Blue Dart,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,775,50.4,2,Delivered,2342.0,2024-10-25,Reefer 20ft,15000,26.0,0.0644,Accepted,2024-10-27,2024-10-27,0,On-Time,Outbound
SHP-01330,LD-01330,2024-12-02,December,2024,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Tamil Nadu,Chennai,600001,Chennai,1326,275.3,2,Delivered,3468.24,2024-12-02,32ft Container,25000,38.0,0.3419,Accepted,2024-12-04,2024-12-04,0,On-Time,Outbound
SHP-01331,LD-01331,2024-09-10,September,2024,Gati Kinetic,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,762,83.2,2,Delivered,1846.05,2024-09-10,Reefer 20ft,15000,26.0,0.1114,Accepted,2024-09-12,2024-09-12,0,On-Time,Outbound
SHP-01332,LD-01332,2025-02-09,February,2025,Gati Kinetic,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,732,155.6,3,Delivered,1737.24,2025-02-09,MCV,8000,18.0,0.1924,Accepted,2025-02-12,2025-02-12,0,On-Time,Outbound
SHP-01333,LD-01333,2024-12-24,December,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Punjab,Chandigarh,160001,Chandigarh,222,262.6,2,Delivered,492.39,2024-12-24,Reefer 20ft,15000,26.0,0.315,Accepted,2024-12-26,2024-12-26,0,On-Time,Outbound
SHP-01334,LD-01334,2025-01-05,January,2025,Blue Dart,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Rajasthan,Jaipur,302001,Jaipur,1136,102.5,3,Delivered,3963.13,2025-01-05,32ft Container,25000,38.0,0.1126,Accepted,2025-01-08,2025-01-08,0,On-Time,Outbound
SHP-01335,LD-01335,2024-09-25,September,2024,Gati Kinetic,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,760,1183.7,3,Delivered,1872.83,2024-09-25,32ft Container,25000,38.0,1.4632,Accepted,2024-09-28,2024-09-28,0,On-Time,Outbound
SHP-01336,LD-01336,2024-11-20,November,2024,Delhivery,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,821,323.3,2,Delivered,2108.02,2024-11-20,32ft Container,25000,38.0,0.3783,Accepted,2024-11-22,2024-11-23,1,Delayed,Outbound
SHP-01337,LD-01337,2024-09-03,September,2024,Blue Dart,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Pune,411001,Pune,868,30.7,1,Delivered,2987.87,2024-09-03,32ft Container,25000,38.0,0.0414,Accepted,2024-09-04,2024-09-04,0,On-Time,Outbound
SHP-01338,LD-01338,2024-12-22,December,2024,DTDC,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Nagpur,440001,Nagpur,1036,107.2,4,Delivered,2399.99,2024-12-22,MCV,8000,18.0,0.1432,Accepted,2024-12-26,2024-12-26,0,On-Time,Outbound
SHP-01339,LD-01339,2025-01-19,January,2025,Ekart Logistics,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,South,Kerala,Kochi,682001,Kochi,2673,73.3,2,Delivered,4821.8,2025-01-19,20ft Container,18000,28.0,0.0846,Accepted,2025-01-21,2025-01-21,0,On-Time,Outbound
SHP-01340,LD-01340,2024-11-17,November,2024,Delhivery,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Nagpur,440001,Nagpur,1090,149.8,3,Delivered,2568.42,2024-11-17,32ft Container,25000,38.0,0.203,Accepted,2024-11-20,2024-11-20,0,On-Time,Outbound
SHP-01341,LD-01341,2024-11-12,November,2024,Ekart Logistics,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,774,253.5,2,Delivered,1504.4,2024-11-12,32ft Container,25000,38.0,0.292,Accepted,2024-11-14,2024-11-16,2,Delayed,Outbound
SHP-01342,LD-01342,2024-11-27,November,2024,Ekart Logistics,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Pune,411001,Pune,1490,9.6,3,Delivered,3026.25,2024-11-27,Reefer 20ft,15000,26.0,0.014,Accepted,2024-11-30,2024-11-30,0,On-Time,Outbound
SHP-01343,LD-01343,2025-01-19,January,2025,Gati Kinetic,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,832,182.7,1,Delivered,1903.77,2025-01-19,MCV,8000,18.0,0.2182,Accepted,2025-01-20,2025-01-20,0,On-Time,Outbound
SHP-01344,LD-01344,2025-01-24,January,2025,Delhivery,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Telangana,Hyderabad,500001,Hyderabad,566,112.4,2,Delivered,1459.38,2025-01-24,MCV,8000,18.0,0.1377,Accepted,2025-01-26,2025-01-26,0,On-Time,Outbound
SHP-01345,LD-01345,2024-09-03,September,2024,DTDC,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Pune,411001,Pune,1441,191.6,2,Delivered,3034.43,2024-09-03,MCV,8000,18.0,0.2115,Accepted,2024-09-05,2024-09-05,0,On-Time,Outbound
SHP-01346,LD-01346,2024-09-16,September,2024,Ekart Logistics,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1439,756.7,2,Delivered,2780.74,2024-09-16,32ft Container,25000,38.0,0.8745,Accepted,2024-09-18,2024-09-18,0,On-Time,Outbound
SHP-01347,LD-01347,2024-09-11,September,2024,Ekart Logistics,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,958,79.1,4,Delivered,1883.05,2024-09-11,Reefer 20ft,15000,26.0,0.0979,Accepted,2024-09-15,2024-09-15,0,On-Time,Outbound
SHP-01348,LD-01348,2024-09-23,September,2024,Blue Dart,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,584,33.7,1,Delivered,2022.82,2024-09-23,LCV,3500,9.0,0.0339,Accepted,2024-09-24,2024-09-24,0,On-Time,Outbound
SHP-01349,LD-01349,2024-12-25,December,2024,Ekart Logistics,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1422,235.7,3,Delivered,2690.96,2024-12-25,MCV,8000,18.0,0.2771,Accepted,2024-12-28,2024-12-28,0,On-Time,Outbound
SHP-01350,LD-01350,2024-10-07,October,2024,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1464,173.7,2,Delivered,4774.6,2024-10-07,20ft Container,18000,28.0,0.2239,Rejected,2024-10-09,2024-10-09,0,On-Time,Outbound
SHP-01351,LD-01351,2024-11-28,November,2024,Blue Dart,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Rajasthan,Jaipur,302001,Jaipur,1176,220.3,2,Delivered,3883.81,2024-11-28,Reefer 20ft,15000,26.0,0.2349,Rejected,2024-11-30,2024-11-30,0,On-Time,Outbound
SHP-01352,LD-01352,2025-01-25,January,2025,Ekart Logistics,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,North,Rajasthan,Jaipur,302001,Jaipur,1902,524.8,5,Delivered,3755.71,2025-01-25,20ft Container,18000,28.0,0.6121,Accepted,2025-01-30,2025-01-30,0,On-Time,Outbound
SHP-01353,LD-01353,2024-09-21,September,2024,Ekart Logistics,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,783,551.0,4,Delivered,1423.32,2024-09-21,Reefer 20ft,15000,26.0,0.6217,Rejected,2024-09-25,2024-09-25,0,On-Time,Outbound
SHP-01354,LD-01354,2025-01-15,January,2025,Gati Kinetic,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,740,137.8,2,Delivered,1653.3,2025-01-15,Reefer 20ft,15000,26.0,0.1844,Accepted,2025-01-17,2025-01-17,0,On-Time,Outbound
SHP-01355,LD-01355,2024-11-10,November,2024,Ekart Logistics,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1420,63.8,3,Delivered,2586.66,2024-11-10,32ft Container,25000,38.0,0.0861,Accepted,2024-11-13,2024-11-13,0,On-Time,Outbound
SHP-01356,LD-01356,2024-10-03,October,2024,Ekart Logistics,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Tamil Nadu,Chennai,600001,Chennai,325,181.4,3,Delivered,621.07,2024-10-03,LCV,3500,9.0,0.2068,Accepted,2024-10-06,2024-10-06,0,On-Time,Outbound
SHP-01357,LD-01357,2025-01-13,January,2025,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Telangana,Hyderabad,500001,Hyderabad,727,120.1,4,Delivered,1938.33,2025-01-13,32ft Container,25000,38.0,0.1571,Rejected,2025-01-17,2025-01-22,5,Delayed,Outbound
SHP-01358,LD-01358,2024-11-10,November,2024,Blue Dart,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1562,702.1,3,Delivered,5348.77,2024-11-10,MCV,8000,18.0,0.8938,Accepted,2024-11-13,2024-11-13,0,On-Time,Outbound
SHP-01359,LD-01359,2024-10-20,October,2024,DTDC,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,South,Telangana,Hyderabad,500001,Hyderabad,1583,25.7,3,Delivered,3819.97,2024-10-20,20ft Container,18000,28.0,0.0293,Rejected,2024-10-23,2024-10-23,0,On-Time,Outbound
SHP-01360,LD-01360,2024-12-22,December,2024,Delhivery,Road,Personal Care,India,South,Karnataka,Bangalore,560001,Bangalore,India,West,Maharashtra,Nagpur,440001,Nagpur,1079,200.9,2,Delivered,2564.72,2024-12-22,32ft Container,25000,38.0,0.2452,Rejected,2024-12-24,2024-12-24,0,On-Time,Outbound
SHP-01361,LD-01361,2024-12-16,December,2024,Blue Dart,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1087,151.1,3,Delivered,3651.68,2024-12-16,32ft Container,25000,38.0,0.1623,Accepted,2024-12-19,2024-12-19,0,On-Time,Outbound
SHP-01362,LD-01362,2024-11-03,November,2024,DTDC,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,West,Gujarat,Ahmedabad,380001,Ahmedabad,936,212.5,1,Delivered,1886.7,2024-11-03,32ft Container,25000,38.0,0.2493,Accepted,2024-11-04,2024-11-04,0,On-Time,Outbound
SHP-01363,LD-01363,2024-09-04,September,2024,Gati Kinetic,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Punjab,Chandigarh,160001,Chandigarh,268,380.8,2,Delivered,691.7,2024-09-04,MCV,8000,18.0,0.4653,Rejected,2024-09-06,2024-09-06,0,On-Time,Outbound
SHP-01364,LD-01364,2024-09-22,September,2024,Delhivery,Road,Food & Beverages,India,North,Delhi,Delhi,110001,Delhi,India,North,Punjab,Chandigarh,160001,Chandigarh,239,202.2,3,Delivered,640.79,2024-09-22,LCV,3500,9.0,0.2606,Accepted,2024-09-25,2024-09-25,0,On-Time,Outbound
SHP-01365,LD-01365,2024-11-18,November,2024,Delhivery,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Punjab,Chandigarh,160001,Chandigarh,1552,51.8,3,Delivered,3736.17,2024-11-18,MCV,8000,18.0,0.0604,Accepted,2024-11-21,2024-11-21,0,On-Time,Outbound
SHP-01366,LD-01366,2024-09-23,September,2024,Blue Dart,Road,Personal Care,India,North,Delhi,Delhi,110001,Delhi,India,North,Punjab,Chandigarh,160001,Chandigarh,280,74.0,3,Delivered,923.69,2024-09-23,LCV,3500,9.0,0.0813,Accepted,2024-09-26,2024-09-26,0,On-Time,Outbound
SHP-01367,LD-01367,2025-01-10,January,2025,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1479,1479.8,1,Delivered,4645.3,2025-01-10,Reefer 20ft,15000,26.0,1.7192,Accepted,2025-01-11,2025-01-11,0,On-Time,Outbound
SHP-01368,LD-01368,2025-02-16,February,2025,Blue Dart,Road,Household,India,South,Karnataka,Bangalore,560001,Bangalore,India,South,Tamil Nadu,Chennai,600001,Chennai,376,392.9,1,Delivered,1115.12,2025-02-16,32ft Container,25000,38.0,0.4782,Accepted,2025-02-17,2025-02-17,0,On-Time,Outbound
SHP-01369,LD-01369,2024-12-03,December,2024,Delhivery,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,South,Kerala,Kochi,682001,Kochi,1185,356.2,2,Delivered,3208.19,2024-12-03,20ft Container,18000,28.0,0.4283,Accepted,2024-12-05,2024-12-05,0,On-Time,Outbound
SHP-01370,LD-01370,2024-12-13,December,2024,Gati Kinetic,Road,Food & Beverages,India,South,Karnataka,Bangalore,560001,Bangalore,India,Central,Madhya Pradesh,Bhopal,462001,Bhopal,1463,441.3,3,Delivered,3348.68,2024-12-13,Reefer 20ft,15000,26.0,0.5535,Accepted,2024-12-16,2024-12-19,3,Delayed,Outbound
SHP-01371,LD-01371,2024-11-08,November,2024,Ekart Logistics,Road,Food & Beverages,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Punjab,Chandigarh,160001,Chandigarh,1570,195.9,5,Delivered,3448.43,2024-11-08,Reefer 20ft,15000,26.0,0.2093,Accepted,2024-11-13,2024-11-13,0,On-Time,Outbound
SHP-01372,LD-01372,2024-12-07,December,2024,Ekart Logistics,Road,Personal Care,India,West,Maharashtra,Mumbai,400001,Mumbai,India,West,Maharashtra,Nagpur,440001,Nagpur,823,111.5,3,Delivered,1488.68,2024-12-07,LCV,3500,9.0,0.1307,Accepted,2024-12-10,2024-12-10,0,On-Time,Outbound
SHP-01373,LD-01373,2025-02-06,February,2025,DTDC,Road,Household,India,North,Delhi,Delhi,110001,Delhi,India,West,Maharashtra,Nagpur,440001,Nagpur,1086,410.8,1,Delivered,2332.47,2025-02-06,LCV,3500,9.0,0.5112,Accepted,2025-02-07,2025-02-07,0,On-Time,Outbound
SHP-01374,LD-01374,2024-11-01,November,2024,Blue Dart,Road,Household,India,West,Maharashtra,Mumbai,400001,Mumbai,India,North,Uttar Pradesh,Lucknow,226001,Lucknow,1427,289.8,2,Delivered,4352.41,2024-11-01,Reefer 20ft,15000,26.0,0.3669,Accepted,2024-11-03,2024-11-03,0,On-Time,Outbound
