Shipment ID,Load ID,Date,Month,Year,Carrier Name,Mode of Transport,Product Type,Origin Country,Origin Region,Origin State,Origin City,Origin Zipcode,Origin Area,Destination Country,Destination Region,Destination State,Destination City,Destination Zipcode,Destination Area,Distance_km,Total_Weight_in_Shipment_kg,Transit Time (Days),Operational Status,Shipment Cost (USD),Shipment Planned,Equipment,Equipment Weight Capacity (KG),Equipment_VolumeCapacity_m3,Total Volume in Shipment_m3,Tendered Status,Estimated Delivery Date,Actual_Delivery_Date,Delays,On-Time / Delayed / In-Transit,Shipment Order Type
SHP102602,LD202602,00:00.0,Mar,2025,ONE Liner,Truck,Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,2334,968,3,Delivered,1643.29,Auto,40FT Standard Container,26730,67,3.87,Accepted,00:00.0,00:00.0,-1,Delayed,Multi-Order
SHP102692,LD202692,00:00.0,Mar,2025,MSC,Truck,Semi Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,United States,North America,Florida,Miami,33299,South Florida,3194,1659.8,2,Delivered,990.53,Auto,40FT REEFER,25000,68,6.64,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP102673,LD202673,00:00.0,Mar,2025,Hapag Lyod,Air,Direct Materials,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,5606,10,5,In Transit,1883.3,Auto,40FT REEFER,25000,68,0.04,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102628,LD202628,00:00.0,Mar,2025,GlobeShip,Truck,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Illinois,Chicago,60601,Midwest US,1237,1156.4,1,Delivered,92.74,Auto,53FT Dry Van Trailer,20412,115,4.63,Rejected,00:00.0,00:00.0,-5,Delayed,Multi-Order
SHP102660,LD202660,00:00.0,Mar,2025,Fedex ,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Florida,Miami,33299,South Florida,3082,587.6,7,Delivered,1909,Auto,Flatbed Trailer,30000,120,2.35,Accepted,00:00.0,00:00.0,-2,Delayed,Multi-Order
SHP102617,LD202617,00:00.0,Mar,2025,KKW Trucking Inc.,Sea,Direct Materials,India,Asia,Delhi(NCT),Delhi,110001,Northern India,United States,North America,Arizona,Phoenix,85099,Southwestern US,3411,1108.7,2,In Transit,1436.75,Auto,Flatbed Trailer,30000,120,4.43,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102656,LD202656,00:00.0,Mar,2025,GlobeShip,Truck,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,1215,688.6,4,Delivered,923.08,Auto,40FT High Cube Container,26460,76,2.75,Accepted,00:00.0,00:00.0,-5,Delayed,Multi-Order
SHP102612,LD202612,00:00.0,Mar,2025,ONE Liner,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,Northeast,New York,New York,10001,Manhattan,695,10,1,In Transit,403.67,Auto,40FT High Cube Container,26460,76,0.04,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102618,LD202618,00:00.0,Mar,2025,Fedex ,Rail,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,North America,Georgia,Atlanta,30301,Southeastern US,50,1462.4,1,Delivered,611.18,Auto,Flatbed Trailer,30000,120,5.85,Accepted,00:00.0,00:00.0,-3,Delayed,Multi-Order
SHP102694,LD202694,00:00.0,Mar,2025,Fedex ,Truck,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,India,Asia,West Bengal,Kolkata,700001,Eastern India,2968,1476.1,2,Cancelled,2184.97,Auto,40FT Standard Container,26730,67,5.9,Rejected,00:00.0,NULL,NULL,Cancelled,Single
SHP102641,LD202641,00:00.0,Mar,2025,Maersk,Truck,Semi Finished Goods,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",United States,West,California,Los Angeles,90001,South Los Angeles,1449,426.3,3,In Transit,96.93,Auto,40FT REEFER,25000,68,1.71,Accepted,00:00.0,NULL,NULL,In Transit,Single
SHP102608,LD202608,00:00.0,Mar,2025,AMAZON LOGISTICS,Truck,Direct Materials,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,Germany,Berlin,Berlin,Berlin,10115,Mitte,2217,573.2,1,Cancelled,878.22,Auto,Flatbed Trailer,30000,120,2.29,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP102655,LD202655,00:00.0,Mar,2025,Fedex ,Truck,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,Northeast,New York,New York,10001,Manhattan,3239,1611,4,Delivered,1786.78,Auto,40FT High Cube Container,26460,76,6.44,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP102614,LD202614,00:00.0,Mar,2025,KKW Trucking Inc.,Sea,Semi Finished Goods,United States,North America,Texas,Houston,77001,Southeastern Texas,India,Asia,Delhi(NCT),Delhi,110001,Northern India,4751,369.5,7,Delivered,2184.37,Auto,40FT REEFER,25000,68,1.48,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102686,LD202686,00:00.0,Mar,2025,AlphaTrans,Truck,Direct Materials,United States,North America,Florida,Miami,33299,South Florida,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,50,1107,1,In Transit,342.37,Auto,20FT Dry Container,25400,33,4.43,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102620,LD202620,00:00.0,Mar,2025,Fedex ,Truck,Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,Germany,Berlin,Berlin,Berlin,10115,Mitte,2564,337.3,4,Delivered,874.36,Auto,40FT High Cube Container,26460,76,1.35,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102631,LD202631,00:00.0,Mar,2025,DHL Express,Sea,Semi Finished Goods,United States,North America,California,Los Angeles,90001,Southern California,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,50,1538.5,1,Delivered,50,Auto,53FT Dry Van Trailer,20412,115,6.15,Accepted,00:00.0,00:00.0,-2,Delayed,Multi-Order
SHP102606,LD202606,00:00.0,Mar,2025,UPS,Truck,Direct Materials,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",United States,North America,New York,New York City,10292,Northeastern US,1880,789.1,2,Cancelled,1854.44,Auto,40FT REEFER,25000,68,3.16,Rejected,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP102637,LD202637,00:00.0,Mar,2025,UPS,Sea,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,Northeast,New York,New York,10001,Manhattan,5745,558.2,5,In Transit,2046.99,Auto,40FT REEFER,25000,68,2.23,Rejected,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102635,LD202635,00:00.0,Mar,2025,Maersk,Truck,Semi Finished Goods,Germany,Berlin,Berlin,Berlin,10115,Mitte,India,Asia,West Bengal,Kolkata,700001,Eastern India,4227,130.9,5,Delivered,1360.22,Auto,53FT Dry Van Trailer,20412,115,0.52,Accepted,00:00.0,00:00.0,-2,Delayed,Multi-Order
SHP102663,LD202663,00:00.0,Mar,2025,AlphaTrans,Sea,Direct Materials,India,Asia,West Bengal,Kolkata,700001,Eastern India,India,Asia,Delhi(NCT),Delhi,110001,Northern India,575,209.2,2,Delivered,133.73,Auto,40FT REEFER,25000,68,0.84,Rejected,00:00.0,00:00.0,1,On-Time,Single
SHP102693,LD202693,00:00.0,Mar,2025,GlobeShip,Sea,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,Germany,Berlin,Berlin,Berlin,10115,Mitte,1493,1434.5,1,Delivered,674.16,Auto,20FT Dry Container,25400,33,5.74,Accepted,00:00.0,00:00.0,-1,Delayed,Single
SHP102638,LD202638,00:00.0,Mar,2025,DHL Express,Sea,Semi Finished Goods,United States,North America,New York,New York City,10292,Northeastern US,Germany,Berlin,Berlin,Berlin,10115,Mitte,1380,1437.7,1,Delivered,996.84,Auto,40FT High Cube Container,26460,76,5.75,Rejected,00:00.0,00:00.0,-2,Delayed,Multi-Order
SHP102690,LD202690,00:00.0,Mar,2025,DHL Express,Air,Direct Materials,United States,North America,Arizona,Phoenix,85099,Southwestern US,United States,North America,California,Los Angeles,90001,Southern California,4297,2302.6,5,In Transit,2630.82,Auto,40FT REEFER,25000,68,9.21,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102630,LD202630,00:00.0,Mar,2025,Continental Logistics,Air,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,North America,Texas,Houston,77001,Southeastern Texas,2007,1257.3,7,Delivered,576.59,Auto,53FT Dry Van Trailer,20412,115,5.03,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP102676,LD202676,00:00.0,Mar,2025,KKW Trucking Inc.,Sea,Semi Finished Goods,United States,North America,New York,New York City,10292,Northeastern US,Germany,Berlin,Berlin,Berlin,10115,Mitte,3940,906.2,6,Delivered,1303.53,Auto,Flatbed Trailer,30000,120,3.62,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102679,LD202679,00:00.0,Mar,2025,BlueWave,Air,Direct Materials,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,2909,1477.7,2,Delivered,1311.61,Auto,Flatbed Trailer,30000,120,5.91,Accepted,00:00.0,00:00.0,-5,Delayed,Multi-Order
SHP102629,LD202629,00:00.0,Mar,2025,AMAZON LOGISTICS,Truck,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,Germany,Berlin,Berlin,Berlin,10115,Mitte,2462,1134.1,3,Delivered,1444.78,Auto,40FT High Cube Container,26460,76,4.54,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102664,LD202664,00:00.0,Mar,2025,FastLane,Sea,Semi Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,2710,3006.3,3,Delivered,1453.42,Auto,53FT Dry Van Trailer,20412,115,12.03,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102605,LD202605,00:00.0,Mar,2025,BlueWave,Sea,Direct Materials,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Georgia,Atlanta,30301,Southeastern US,3604,1064,6,Delivered,1384.25,Auto,40FT REEFER,25000,68,4.26,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP102639,LD202639,00:00.0,Mar,2025,DHL Express,Air,Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,3907,1237,4,In Transit,1921.11,Auto,20FT Dry Container,25400,33,4.95,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102672,LD202672,00:00.0,Mar,2025,FastLane,Sea,Semi Finished Goods,United States,North America,New York,New York City,10292,Northeastern US,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,276,1099.9,2,Cancelled,344.12,Auto,20FT Dry Container,25400,33,4.4,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP102616,LD202616,00:00.0,Mar,2025,AlphaTrans,Truck,Direct Materials,India,Asia,Delhi(NCT),Delhi,110001,Northern India,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,2266,1607.7,6,In Transit,1146.22,Auto,53FT Dry Van Trailer,20412,115,6.43,Rejected,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102632,LD202632,00:00.0,Mar,2025,AMAZON LOGISTICS,Truck,Finished Goods,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,469,1172.5,1,Delivered,687.76,Auto,Flatbed Trailer,30000,120,4.69,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP102658,LD202658,00:00.0,Mar,2025,KKW Trucking Inc.,Air,Semi Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,United States,North America,Texas,Dallas,75398,North Texas,1308,1877.3,2,Delivered,1528.09,Auto,40FT REEFER,25000,68,7.51,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP102671,LD202671,00:00.0,Mar,2025,Maersk,Truck,Direct Materials,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",United States,North America,Nevada,Las Vegas,88901,Southern Nevada,6087,2563.2,6,Delivered,2351.86,Auto,53FT Dry Van Trailer,20412,115,10.25,Rejected,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP102685,LD202685,00:00.0,Mar,2025,FastLane,Sea,Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,Germany,Berlin,Berlin,Berlin,10115,Mitte,3540,725.7,5,Delivered,1405.63,Auto,40FT High Cube Container,26460,76,2.9,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP102653,LD202653,00:00.0,Mar,2025,Maersk,Truck,Semi Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,United States,Northeast,New York,New York,10001,Manhattan,50,2260.2,2,Cancelled,499.5,Auto,53FT Dry Van Trailer,20412,115,9.04,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP102662,LD202662,00:00.0,Mar,2025,MSC,Truck,Direct Materials,India,Asia,West Bengal,Kolkata,700001,Eastern India,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,3660,857.3,4,In Transit,1436.05,Auto,40FT Standard Container,26730,67,3.43,Accepted,00:00.0,NULL,NULL,In Transit,Multi-Order
SHP102695,LD202695,00:00.0,Mar,2025,UPS,Sea,Finished Goods,United States,North America,Arizona,Phoenix,85099,Southwestern US,United States,North America,Georgia,Atlanta,30301,Southeastern US,2929,198.1,3,Delivered,2183,Auto,53FT Dry Van Trailer,20412,115,0.79,Accepted,00:00.0,00:00.0,-4,Delayed,Multi-Order
SHP102689,LD202689,00:00.0,Mar,2025,GlobeShip,Truck,Semi Finished Goods,India,Asia,Delhi(NCT),Delhi,110001,Northern India,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,50,2500.8,1,Cancelled,50,Auto,53FT Dry Van Trailer,20412,115,10,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100273,LD200273,00:00.0,Mar,2023,FastLane,Truck,Semi Finished Goods,United States,North America,California,Los Angeles,90001,Southern California,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,4005,1355.8,2,Delivered,2146.66,Auto,20FT Dry Container,25400,33,5.42,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100241,LD200241,00:00.0,Mar,2023,UPS,Sea,Direct Materials,United States,North America,California,Los Angeles,90001,Southern California,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",2055,345.8,1,Cancelled,576.01,Auto,40FT Standard Container,26730,67,1.38,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100267,LD200267,00:00.0,Mar,2023,KKW Trucking Inc.,Truck,Finished Goods,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,New York,New York City,10292,Northeastern US,2858,3067.3,6,Delivered,1176.59,Auto,40FT REEFER,25000,68,12.27,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100223,LD200223,00:00.0,Mar,2023,AlphaTrans,Truck,Semi Finished Goods,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",China,Asia,Beijing Municipality,Beijing,100000,North China,2413,1923.1,4,Delivered,1813.67,Auto,Flatbed Trailer,30000,120,7.69,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100206,LD200206,00:00.0,Mar,2023,MSC,Sea,Direct Materials,United States,North America,Texas,Dallas,75398,North Texas,United States,West,California,Los Angeles,90001,South Los Angeles,1322,836.6,1,Delivered,1295.17,Auto,40FT Standard Container,26730,67,3.35,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100265,LD200265,00:00.0,Mar,2023,Hapag Lyod,Truck,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,United States,North America,Texas,Houston,77001,Southeastern Texas,2714,1400.4,3,Delivered,2130.32,Auto,40FT High Cube Container,26460,76,5.6,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100208,LD200208,00:00.0,Mar,2023,BlueWave,Truck,Semi Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,211,758.5,1,Delivered,940.52,Auto,Flatbed Trailer,30000,120,3.03,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100232,LD200232,00:00.0,Mar,2023,AMAZON LOGISTICS,Truck,Direct Materials,India,Asia,Delhi(NCT),Delhi,110001,Northern India,Germany,Berlin,Berlin,Berlin,10115,Mitte,4281,394.8,6,Delivered,3582.8,Auto,20FT Dry Container,25400,33,1.58,Accepted,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100201,LD200201,00:00.0,Mar,2023,Hapag Lyod,Air,Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,China,Asia,Beijing Municipality,Beijing,100000,North China,4911,1787.6,6,Delivered,3280.52,Auto,53FT Dry Van Trailer,20412,115,7.15,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100262,LD200262,00:00.0,Mar,2023,Fedex ,Truck,Semi Finished Goods,India,Asia,West Bengal,Kolkata,700001,Eastern India,United States,North America,Texas,Dallas,75398,North Texas,2508,1129.3,1,Delivered,1430.85,Auto,40FT Standard Container,26730,67,4.52,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100283,LD200283,00:00.0,Mar,2023,GlobeShip,Sea,Direct Materials,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Texas,Houston,77001,Southeastern Texas,2457,1321.9,2,Delivered,560.88,Auto,Flatbed Trailer,30000,120,5.29,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100294,LD200294,00:00.0,Mar,2023,GlobeShip,Truck,Finished Goods,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,India,Asia,West Bengal,Kolkata,700001,Eastern India,2157,1630.4,3,Delivered,559.47,Auto,53FT Dry Van Trailer,20412,115,6.52,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100221,LD200221,00:00.0,Mar,2023,Fedex ,Sea,Semi Finished Goods,United States,North America,California,Los Angeles,90001,Southern California,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",1284,3330.5,1,Delivered,1402.43,Auto,40FT Standard Container,26730,67,13.32,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100288,LD200288,00:00.0,Mar,2023,Maersk,Truck,Direct Materials,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,North America,California,Los Angeles,90001,Southern California,3423,76.3,5,Delivered,1552.52,Auto,40FT High Cube Container,26460,76,0.31,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100293,LD200293,00:00.0,Mar,2023,AMAZON LOGISTICS,Truck,Finished Goods,United States,North America,Florida,Miami,33299,South Florida,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,996,292.9,1,Delivered,50,Auto,Flatbed Trailer,30000,120,1.17,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100252,LD200252,00:00.0,Mar,2023,Fedex ,Truck,Semi Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,1775,2489.8,1,Delivered,811.3,Auto,Flatbed Trailer,30000,120,9.96,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100266,LD200266,00:00.0,Mar,2023,Continental Logistics,Truck,Direct Materials,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,Japan,Asia,Tokyo Metropolis,Tokyo,100-0001,Kanto Region,607,341.8,1,Delivered,123.53,Manual,40FT Standard Container,26730,67,1.37,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100242,LD200242,00:00.0,Mar,2023,KKW Trucking Inc.,Air,Finished Goods,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,3925,1256,2,Delivered,3241.22,Manual,Flatbed Trailer,30000,120,5.02,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100261,LD200261,00:00.0,Mar,2023,Continental Logistics,Truck,Semi Finished Goods,Germany,Berlin,Berlin,Berlin,10115,Mitte,United States,North America,Massachusetts,Boston,2108,New England,1611,830.3,1,Delivered,2104.58,Manual,Flatbed Trailer,30000,120,3.32,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100236,LD200236,00:00.0,Mar,2023,KKW Trucking Inc.,Truck,Direct Materials,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,India,Asia,Maharashtra,Mumbai,400001,Western India,4292,10,6,Delivered,617.27,Manual,20FT Dry Container,25400,33,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100210,LD200210,00:00.0,Mar,2023,AMAZON LOGISTICS,Truck,Finished Goods,India,Asia,Maharashtra,Mumbai,400001,Western India,United States,North America,Georgia,Atlanta,30301,Southeastern US,4173,1133.9,5,Delivered,1891.23,Auto,40FT Standard Container,26730,67,4.54,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100240,LD200240,00:00.0,Mar,2023,DHL Express,Air,Semi Finished Goods,China,Asia,Beijing Municipality,Beijing,100000,North China,United States,North America,Illinois,Chicago,60601,Midwest US,3832,10,4,Delivered,1134.54,Auto,20FT Dry Container,25400,33,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Single
SHP100226,LD200226,00:00.0,Mar,2023,KKW Trucking Inc.,Air,Direct Materials,United States,North America,Maryland,Baltimore,21298,Mid-Atlantic US,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,2976,1906.5,1,Delivered,1698.24,Auto,40FT REEFER,25000,68,7.63,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100250,LD200250,00:00.0,Mar,2023,AMAZON LOGISTICS,Truck,Finished Goods,India,Asia,Kerala,Kochi,682001,Southwestern Coast of India,India,Asia,Maharashtra,Mumbai,400001,Western India,1170,880.7,2,Cancelled,729.9,Auto,40FT High Cube Container,26460,76,3.52,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100254,LD200254,00:00.0,Mar,2023,MSC,Truck,Semi Finished Goods,United States,North America,Texas,Dallas,75398,North Texas,United States,North America,Tennessee,Nashville,37201,Central Tennessee,2162,1766.6,4,Delivered,1121.8,Auto,Flatbed Trailer,30000,120,7.07,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100276,LD200276,00:00.0,Mar,2023,ONE Liner,Rail,Direct Materials,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,1269,566.1,1,Delivered,648.65,Auto,53FT Dry Van Trailer,20412,115,2.26,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100279,LD200279,00:00.0,Mar,2023,Hapag Lyod,Truck,Finished Goods,India,Asia,Tamilnadu,Chennai,600001,Southeastern Coast of India,India,Asia,Delhi(NCT),Delhi,110001,Northern India,1354,1044.9,1,Delivered,1037.73,Auto,40FT High Cube Container,26460,76,4.18,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100227,LD200227,00:00.0,Mar,2023,ONE Liner,Rail,Semi Finished Goods,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,United States,North America,Tennessee,Nashville,37201,Central Tennessee,2383,1195.7,5,Delivered,703.37,Auto,Flatbed Trailer,30000,120,4.78,Rejected,00:00.0,00:00.0,1,On-Time,Multi-Order
SHP100286,LD200286,00:00.0,Mar,2023,Hapag Lyod,Truck,Direct Materials,United States,North America,Illinois,Chicago,60601,Midwest US,India,Asia,Delhi(NCT),Delhi,110001,Northern India,2893,10,4,Delivered,1377.41,Auto,53FT Dry Van Trailer,20412,115,0.04,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100270,LD200270,00:00.0,Mar,2023,Fedex ,Sea,Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,India,Asia,Andhra Pradesh,Visakhapatnam,530001,Eastern Coast of India,3065,723.5,4,Delivered,1391.03,Auto,Flatbed Trailer,30000,120,2.89,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100244,LD200244,00:00.0,Mar,2023,Maersk,Air,Semi Finished Goods,United States,North America,Pennsylvania,Philadelphia,19019,Mid-Atlantic US,United States,Northeast,New York,New York,10001,Manhattan,3479,2512,7,Delivered,2838.55,Auto,40FT REEFER,25000,68,10.05,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100204,LD200204,00:00.0,Mar,2023,UPS,Truck,Direct Materials,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,United States,North America,Colorado,Denver,80201,"Front Range, Colorado",2124,735.6,3,Delivered,824.57,Manual,20FT Dry Container,25400,33,2.94,Rejected,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100298,LD200298,00:00.0,Mar,2023,BlueWave,Truck,Finished Goods,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,India,Asia,West Bengal,Kolkata,700001,Eastern India,3983,10,5,Delivered,1872.96,Auto,40FT Standard Container,26730,67,0.04,Rejected,00:00.0,00:00.0,0,On-Time,Single
SHP100248,LD200248,00:00.0,Mar,2023,MSC,Truck,Semi Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,Tennessee,Nashville,37201,Central Tennessee,1158,2067.6,1,Delivered,336.17,Auto,Flatbed Trailer,30000,120,8.27,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100203,LD200203,00:00.0,Mar,2023,ONE Liner,Truck,Direct Materials,United States,North America,Tennessee,Nashville,37201,Central Tennessee,United States,North America,Florida,Miami,33299,South Florida,50,1920.2,1,Delivered,388.1,Auto,Flatbed Trailer,30000,120,7.68,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100259,LD200259,00:00.0,Mar,2023,AlphaTrans,Truck,Finished Goods,United States,West,California,Los Angeles,90001,South Los Angeles,United States,North America,Texas,Houston,77001,Southeastern Texas,4190,228.4,4,Cancelled,1539.12,Auto,40FT High Cube Container,26460,76,0.91,Accepted,00:00.0,NULL,NULL,Cancelled,Multi-Order
SHP100292,LD200292,00:00.0,Mar,2023,GlobeShip,Rail,Semi Finished Goods,United States,North America,Tennessee,Nashville,37201,Central Tennessee,United States,North America,Nevada,Las Vegas,88901,Southern Nevada,2007,1232.7,1,Delivered,1198.25,Auto,Flatbed Trailer,30000,120,4.93,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
SHP100202,LD200202,00:00.0,Mar,2023,ONE Liner,Sea,Direct Materials,United States,Northeast,New York,New York,10001,Manhattan,United States,North America,Illinois,Chicago,60601,Midwest US,3099,1652.4,6,Delivered,1507.85,Auto,40FT High Cube Container,26460,76,6.61,Accepted,00:00.0,00:00.0,0,On-Time,Multi-Order
